cycle,time,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,class
11,28,3.506387,-2.181454,-4.192219,1.094646,0.234377,-0.034624,1
11,29,3.79264,-0.453634,-0.704151,1.755163,0.005327,-0.580615,1
12,0,-4.326317,-1.686253,3.983215,-0.90022,-0.399506,-0.583279,2
12,1,2.604396,0.311254,-4.202852,0.079901,-1.480835,2.088084,2
12,2,2.604396,0.311254,-4.202852,0.079901,-1.480835,2.088084,2
12,3,0.846988,-2.163986,-4.113629,-0.865596,-0.93218,1.845717,2
12,4,0.065711,1.212569,-5.028626,-0.905547,-0.495387,1.448875,2
12,5,-2.141686,-0.718233,-8.157836,-2.237233,-0.588605,0.367545,2
12,6,-1.6778,-7.899264,-5.939314,-1.502142,-0.519358,-0.67117,2
12,7,0.333642,-11.431628,-4.364023,-0.641873,-0.958814,0.215733,2
12,8,2.948567,-4.152052,-4.248072,0.514031,-1.635311,3.819276,2
12,9,3.97371,2.43578,-7.443787,0.215733,-2.000193,3.606206,2
12,10,4.651475,3.164654,-7.800944,-0.977458,-1.771143,1.84039,2
12,11,5.93889,7.167632,-2.673841,-2.27452,-0.769715,-0.170456,2
12,12,15.438049,-15.027144,-27.222075,-1.57139,15.599373,-11.215462,2
12,13,17.274397,23.4739,-28.227737,-6.479985,17.604893,-13.205001,2
12,14,18.20951,15.034442,-18.960695,-5.502528,12.134325,3.036245,2
12,15,-3.629236,2.50911,-22.101332,5.734241,2.452966,-0.386189,2
12,16,-5.021754,6.997502,-20.583042,0.540665,-1.797777,-0.018644,2
12,17,3.440121,4.972813,-6.091753,-2.413016,-3.917821,0.239704,2
12,18,0.355236,1.733786,-0.265658,-1.885668,-4.565021,-1.435558,2
12,19,6.655062,-5.418697,5.687264,-1.608677,-4.799398,-3.401127,2
12,20,4.164256,-3.655256,7.960414,-0.362219,-2.964334,-3.262631,2
12,21,2.299055,-2.733307,8.799681,1.422241,-1.619331,-2.210599,2
12,22,2.299055,-2.733307,8.799681,1.422241,-1.619331,-2.210599,2
12,23,2.299055,-2.733307,8.799681,1.422241,-1.619331,-2.210599,2
12,24,1.423318,4.890176,2.540612,0.500714,-0.69514,0.764388,2
12,25,1.423318,4.890176,2.540612,0.500714,-0.69514,0.764388,2
12,26,3.099062,4.406163,-4.672298,0.609912,-0.026634,-0.106535,2
12,27,3.431509,5.836526,-6.283659,-1.566063,-0.069248,-0.082565,2
12,28,5.010053,4.36972,-2.021507,-1.273092,-0.202416,0.444783,2
12,29,3.628695,4.802545,-1.276472,-1.552746,-0.141159,0.793685,2
13,0,0.698052,1.061739,1.131169,0.455437,0.149149,-0.111862,3
13,1,9.14527,-2.682741,-17.08371,-2.500907,-1.696568,-1.291736,3
13,2,9.14527,-2.682741,-17.08371,-2.500907,-1.696568,-1.291736,3
13,3,12.0037,-10.734459,-15.279511,0.407496,-6.719689,-0.90821,3
13,4,26.278173,8.582318,-14.099365,16.584822,1.190528,13.444705,3
13,5,26.886654,10.652476,-1.868643,14.219746,4.487783,11.108927,3
13,6,14.718047,-0.496226,-4.553003,0.186436,4.700852,4.764773,3
13,7,9.132042,7.366195,-4.495907,-1.621994,1.536766,2.871116,3
13,8,-1.414215,1.076202,-2.836372,-1.099973,-0.817655,-0.093218,3
13,9,-2.008341,-3.970487,-0.764232,-0.735091,-2.852472,-2.554174,3
13,10,2.084756,-7.699354,6.682947,-2.317134,-3.15876,-3.731385,3
13,11,3.923926,-8.221872,3.880953,-1.760489,-2.314471,-5.198903,3
13,12,7.943556,-10.611561,4.641218,-0.24503,-1.997529,-5.657003,3
13,13,6.507484,-8.603106,2.392293,-1.560736,-2.128035,-4.969853,3
13,14,1.459009,-4.818227,1.28619,-1.582043,-1.845717,-3.004284,3
13,15,-2.482127,-1.021243,0.901781,-3.451731,-0.279654,-2.25055,3
13,16,-1.613061,0.741706,1.838852,-2.431659,0.950824,-1.544756,3
13,17,-1.613061,0.741706,1.838852,-2.431659,0.950824,-1.544756,3
13,18,1.634937,1.727505,1.578179,-1.5634,-0.255684,0.03196,3
13,19,-0.579572,2.157661,0.419321,-1.171884,-0.141159,0.133169,3
13,20,-0.579572,2.157661,0.419321,-1.171884,-0.141159,0.133169,3
13,21,-0.382651,0.187091,-0.187602,0.46609,0.101208,-0.804339,3
13,22,-0.382651,0.187091,-0.187602,0.46609,0.101208,-0.804339,3
13,23,-1.230077,-0.259087,-0.219324,-0.095881,-0.119852,-0.748408,3
13,24,-1.230077,-0.259087,-0.219324,-0.095881,-0.119852,-0.748408,3
13,25,-1.072552,-0.038533,0.380192,-0.330258,-0.484734,-0.828309,3
13,26,0.989342,0.0876,1.225003,-0.745744,-0.354229,-0.988111,3
13,27,0.989342,0.0876,1.225003,-0.745744,-0.354229,-0.988111,3
13,28,0.021617,0.261575,1.818976,-1.099973,0.407496,-0.993438,3
13,29,0.630308,0.639267,0.713322,-1.598024,0.314278,-0.306288,3
14,0,2.220043,-2.019415,-1.339119,0.386189,0.138495,0.093218,1
14,1,0.793005,-0.263786,2.583142,0.545991,0.90022,-1.592697,1
14,2,0.793005,-0.263786,2.583142,0.545991,0.90022,-1.592697,1
14,3,-1.312298,-1.271121,0.832966,1.693905,1.044042,-1.560736,1
14,4,-3.857269,-1.823239,-3.726025,1.398271,0.66318,-1.414251,1
14,5,4.058171,-4.044442,-12.274218,-0.106535,0.45011,-1.147914,1
14,6,4.058171,-4.044442,-12.274218,-0.106535,0.45011,-1.147914,1
14,7,-11.94182,4.918438,-0.389874,-2.25055,-0.135832,-0.194426,1
14,8,-11.94182,4.918438,-0.389874,-2.25055,-0.135832,-0.194426,1
14,9,4.023298,-2.50248,3.040851,2.178639,2.538194,0.665843,1
14,10,10.682279,-2.628949,-7.166786,-0.780368,-1.15324,-0.276991,1
14,11,10.650972,-0.849247,-0.31485,-4.423862,4.149534,2.562164,1
14,12,23.712675,13.763371,-12.888424,-3.667464,19.069748,4.52507,1
14,13,23.566479,-27.602972,23.56855,2.269193,-20.15374,-29.294436,1
14,14,20.511126,10.483751,18.36013,-16.11074,1.637974,6.426718,1
14,15,-4.968221,-15.974714,10.166434,-9.201952,0.42614,1.243795,1
14,16,2.269945,2.249518,10.774727,-1.235805,-3.803296,0.202416,1
14,17,-8.163968,2.041221,4.234582,1.203844,-0.711121,1.819084,1
14,18,-5.949673,-2.934258,-6.264565,2.298491,0.348902,1.467518,1
14,19,4.128346,0.398726,-10.114871,0.42614,0.090555,-1.35033,1
14,20,11.523245,3.950458,0.508911,0.926854,-1.803103,-3.712741,1
14,21,3.709728,-0.120102,-0.653864,-1.957579,-0.388852,-1.526112,1
14,22,-5.678834,-1.809135,0.430925,-1.606014,-0.940171,-1.502142,1
14,23,-6.280499,-6.499615,-1.02802,-0.535338,-0.085228,-0.471417,1
14,24,-6.280499,-6.499615,-1.02802,-0.535338,-0.085228,-0.471417,1
14,25,10.19503,0.474789,-3.349213,0.071911,0.825646,2.48759,1
14,26,10.19503,0.474789,-3.349213,0.071911,0.825646,2.48759,1
14,27,1.569415,4.35183,-3.470791,1.368974,1.677925,4.418535,1
14,28,3.031211,2.051652,-6.32068,0.423476,1.379627,1.859034,1
14,29,3.031211,2.051652,-6.32068,0.423476,1.379627,1.859034,1
15,0,0.172444,0.02853,-0.837692,-0.729764,-0.071911,-0.111862,0
15,1,4.243541,3.679275,2.697206,1.664608,1.502142,-0.498051,0
15,2,4.575887,-2.752505,0.765788,2.405026,4.008376,-1.715212,0
15,3,4.575887,-2.752505,0.765788,2.405026,4.008376,-1.715212,0
15,4,16.107016,-10.170237,-16.99992,2.466283,4.636931,-2.703323,0
15,5,-2.470252,-5.044901,-14.269068,2.306481,1.811093,-3.148106,0
15,6,-12.109387,0.580926,-2.669722,-0.791022,-1.483499,-1.57938,0
15,7,-1.921322,-5.189893,-3.35037,-0.620566,-0.362219,0.173119,0
15,8,-2.942369,-4.852123,7.436933,-0.745744,-1.246458,0.982784,0
15,9,-4.878568,-10.898526,10.285107,-1.286409,-0.042614,1.267765,0
15,10,-1.598897,-6.182392,-4.351918,-6.887481,5.579765,5.704944,0
15,11,7.930405,13.264784,-14.13888,-5.19624,10.765352,1.217161,0
15,12,27.398338,-5.084709,-17.36374,34.77033,-9.119388,-6.389431,0
15,13,21.949705,17.593422,7.243386,-3.086849,-0.689814,5.598409,0
15,14,10.193745,-5.570644,7.615795,-7.199096,-2.908403,1.14525,0
15,15,12.191256,-6.096217,-0.647333,-2.780561,-2.330451,-0.889566,0
15,16,-7.483814,3.492682,2.730097,-0.567298,-0.862933,-2.769908,0
15,17,5.040415,-10.926299,9.478683,0.018644,-0.783032,-1.893658,0
15,18,13.868885,-10.966223,4.857741,0.996101,-0.612576,0.106535,0
15,19,-2.609794,5.956688,-3.462509,1.233142,1.614004,0.964141,0
15,20,-2.609794,5.956688,-3.462509,1.233142,1.614004,0.964141,0
15,21,4.266497,-5.679976,-1.274695,0.631219,-0.066584,1.680588,0
15,22,6.405147,-0.903404,-0.668222,1.339676,0.271664,2.058787,0
15,23,3.213941,2.309646,-2.173456,0.644536,-0.250357,1.203844,0
15,24,3.303858,2.579502,-2.448988,0.540665,0.0,0.399506,0
15,25,3.303858,2.579502,-2.448988,0.540665,0.0,0.399506,0
15,26,2.796491,0.073433,-2.070694,0.676497,-0.106535,-0.274327,0
15,27,0.91818,0.342088,0.265614,0.218397,-0.242367,-0.26101,0
15,28,0.572406,2.236609,3.670556,0.620566,-0.114525,-1.235805,0
15,29,0.572406,2.236609,3.670556,0.620566,-0.114525,-1.235805,0
16,0,0.368552,-0.404081,0.597468,-0.23704,0.282318,-0.141159,1
16,1,0.073674,-2.76471,-6.32715,-0.67916,0.343575,-1.289072,1
16,2,-4.84626,0.401919,-4.167131,-2.008183,0.191763,-0.636546,1
16,3,-8.350036,1.007705,4.668006,-0.367545,0.026634,0.274327,1
16,4,-8.783121,-4.253898,12.826392,-1.435558,1.38229,1.363647,1
16,5,0.131153,-6.604696,14.125296,1.733856,2.825838,0.777705,1
16,6,10.467689,-1.204874,-16.815565,-1.065349,-0.828309,-0.514031,1
16,7,6.842379,1.360515,0.221623,-0.953487,0.165129,0.860269,1
16,8,8.08622,-5.507266,-7.838888,-3.35585,10.789322,5.587756,1
16,9,13.395151,13.44184,-15.15764,-0.159802,22.734549,-7.05261,1
16,10,-13.075994,12.726243,22.095194,34.52796,-2.394372,18.66225,1
16,11,10.797913,-19.838827,13.839504,-10.317905,2.559501,2.788551,1
16,12,11.157911,-5.349877,14.970891,-4.165514,-1.177211,-2.580808,1
16,13,-6.735597,5.082474,5.510221,-2.516887,-1.427568,-0.079901,1
16,14,-8.630401,2.249064,0.370713,2.450303,-0.490061,0.269001,1
16,15,-3.804743,-4.640718,2.228476,0.167792,-0.833636,0.689814,1
16,16,11.058822,-8.502247,2.933564,-1.281082,0.061258,-1.827074,1
16,17,11.058822,-8.502247,2.933564,-1.281082,0.061258,-1.827074,1
16,18,11.058822,-8.502247,2.933564,-1.281082,0.061258,-1.827074,1
16,19,11.058822,-8.502247,2.933564,-1.281082,0.061258,-1.827074,1
16,20,11.058822,-8.502247,2.933564,-1.281082,0.061258,-1.827074,1
16,21,11.058822,-8.502247,2.933564,-1.281082,0.061258,-1.827074,1
16,22,0.867959,-2.910826,1.363179,1.086656,-1.169221,0.780368,1
16,23,3.998898,-2.40991,0.163932,2.812522,0.095881,1.675261,1
16,24,2.220599,-0.195704,-3.453416,2.394372,0.934844,1.57139,1
16,25,1.336478,0.492652,-5.11644,0.697804,0.950824,0.89223,1
16,26,1.905712,1.000609,-6.108725,-1.049369,0.319605,-0.298298,1
16,27,1.905712,1.000609,-6.108725,-1.049369,0.319605,-0.298298,1
16,28,7.497156,-0.514865,-1.184042,-3.584899,-2.567491,-4.077623,1
16,29,7.497156,-0.514865,-1.184042,-3.584899,-2.567491,-4.077623,1
17,0,-0.321724,1.629413,-0.1538,0.103872,0.500714,-1.206508,0
17,1,25.657928,-14.638857,-12.658049,2.402362,6.008568,11.218125,0
17,2,13.236203,0.446672,18.162357,-8.858377,-2.104064,3.560929,0
17,3,3.919888,-2.395602,12.964479,-6.189678,-1.297062,2.194619,0
17,4,-1.100418,-3.427067,6.032309,-1.187864,-1.414251,0.23704,0
17,5,-4.276374,4.232586,1.452056,-0.24503,-0.050604,1.520786,0
17,6,-0.93928,1.265197,0.353157,0.250357,0.25302,1.986876,0
17,7,7.500981,-2.616629,3.001974,1.57938,0.89223,0.524684,0
17,8,2.866564,5.278192,-2.83867,0.708457,0.519358,1.049369,0
17,9,1.435071,3.218439,-3.239321,-1.001428,-0.157139,0.68715,0
17,10,0.840719,3.243448,1.175949,0.23704,-0.199753,1.496815,0
17,11,2.453024,-0.009747,1.870927,0.527348,-0.255684,0.961478,0
17,12,1.490172,-2.071323,0.503436,1.041379,-0.199753,0.364882,0
17,13,2.76402,-2.760953,-1.025328,0.22905,-0.082565,0.175783,0
17,14,-0.207835,-0.454627,-2.595803,0.966804,0.322268,-0.026634,0
17,15,0.267947,-1.975612,-2.977297,0.593932,0.181109,-0.279654,0
17,16,1.522304,0.503634,-1.243271,-0.330258,0.250357,-0.167792,0
17,17,1.507533,0.009625,-1.8052,-0.833636,0.20508,-0.311615,0
17,18,5.545349,-5.096884,1.342521,-0.775041,0.263674,-0.775041,0
17,19,2.523403,-1.617352,-0.06642,-0.186436,0.447447,-1.267765,0
17,20,1.212067,-0.191674,-1.767083,0.351565,0.793685,-0.719111,0
17,21,1.695465,-0.461495,-1.650611,0.303624,0.522021,-0.338248,0
17,22,1.053477,0.342216,-1.006821,0.649863,0.495387,0.167792,0
17,23,1.615292,-1.953121,1.692331,0.151812,0.157139,-0.159802,0
17,24,1.980665,0.008338,0.440954,0.215733,0.170456,-0.516694,0
17,25,1.980665,0.008338,0.440954,0.215733,0.170456,-0.516694,0
17,26,1.980665,0.008338,0.440954,0.215733,0.170456,-0.516694,0
17,27,1.980665,0.008338,0.440954,0.215733,0.170456,-0.516694,0
17,28,1.980665,0.008338,0.440954,0.215733,0.170456,-0.516694,0
17,29,1.980665,0.008338,0.440954,0.215733,0.170456,-0.516694,0
18,0,0.077625,0.561305,2.481218,0.394179,-0.218397,0.058594,1
18,1,-2.348225,-0.88436,1.65512,-2.213263,-2.06145,0.45011,1
18,2,-2.080785,2.271645,1.040509,-1.78446,-1.345003,0.22106,1
18,3,-1.210025,3.286844,-1.418129,-1.507469,-0.727101,-0.596595,1
18,4,-1.970612,0.138631,-8.672195,-1.345003,-0.362219,-1.305053,1
18,5,0.744785,-0.673151,-6.886992,0.628556,-1.068012,-1.289072,1
18,6,5.037839,-4.659541,-1.135644,0.239704,-0.346238,-1.070676,1
18,7,5.142326,-3.951026,3.34742,-0.921527,0.255684,0.218397,1
18,8,5.814372,-2.063433,0.818301,0.22106,0.130505,1.472845,1
18,9,-4.357365,17.821592,10.312517,-0.676497,-0.058594,0.724437,1
18,10,-4.357365,17.821592,10.312517,-0.676497,-0.058594,0.724437,1
18,11,2.160525,-6.575482,-11.715943,-2.210599,-3.265295,0.937507,1
18,12,-16.029716,-15.843979,-13.895012,4.764773,-11.556374,10.155439,1
18,13,-17.405352,-10.919081,-15.59434,-1.211835,-17.317247,-1.1053,1
18,14,-17.405352,-10.919081,-15.59434,-1.211835,-17.317247,-1.1053,1
18,15,-27.286907,25.6951,-19.610956,-6.535916,-11.668235,11.947889,1
18,16,-12.110861,-0.915457,13.529636,1.856371,2.932373,1.954915,1
18,17,-12.110861,-0.915457,13.529636,1.856371,2.932373,1.954915,1
18,18,3.187184,1.599361,-4.424353,0.692477,-1.384954,1.065349,1
18,19,-6.528507,14.723127,-4.476334,0.980121,0.452773,-0.689814,1
18,20,-6.528507,14.723127,-4.476334,0.980121,0.452773,-0.689814,1
18,21,-2.347281,-3.877382,-5.711082,-1.531439,-0.511368,0.721774,1
18,22,-10.542486,2.322497,0.09717,-1.656618,-0.910873,-0.034624,1
18,23,-10.542486,2.322497,0.09717,-1.656618,-0.910873,-0.034624,1
18,24,0.299067,-1.805015,-3.008829,-0.492724,-0.70313,0.729764,1
18,25,0.299067,-1.805015,-3.008829,-0.492724,-0.70313,0.729764,1
18,26,-0.690369,1.294009,-2.593928,-1.582043,-0.48207,1.494152,1
18,27,-2.5725,0.200411,-0.160998,-1.041379,-0.410159,1.422241,1
18,28,-1.849528,0.987433,-0.481029,-0.719111,-0.383526,1.502142,1
18,29,-1.69558,1.468361,0.589034,-0.362219,-0.061258,1.081329,1
19,0,1.125007,2.200399,-0.70133,0.181109,0.138495,0.055931,3
19,1,1.452113,5.357979,-5.764065,-1.329023,-1.717875,-1.331686,3
19,2,1.452113,5.357979,-5.764065,-1.329023,-1.717875,-1.331686,3
19,3,12.625101,-8.945795,-16.372095,-4.490446,-0.865596,-1.472845,3
19,4,15.085587,-12.890421,-0.218538,-2.175975,-11.950553,-2.202609,3
19,5,22.709412,11.809851,4.458453,16.704672,-9.558844,10.610876,3
19,6,26.268911,10.172947,-4.463313,5.40132,-1.707222,11.985176,3
19,7,18.06712,5.623603,-4.334753,1.006755,2.167985,5.872737,3
19,8,4.185333,5.354671,-3.481839,0.271664,0.378199,2.01351,3
19,9,-2.448829,2.542342,-0.314971,-0.92419,-0.681823,-0.585942,3
19,10,2.837313,-6.171946,3.346964,1.15324,-2.780561,-3.965762,3
19,11,3.48144,-8.038814,1.723704,-0.311615,-2.783224,-4.588991,3
19,12,2.344259,-8.197649,2.570395,-0.002663,-2.812522,-4.900606,3
19,13,3.931678,-9.850698,2.947618,-1.190528,-3.390473,-4.57301,3
19,14,5.78041,-3.60277,0.714686,-3.536959,-2.74061,-4.498437,3
19,15,3.479759,0.092926,0.399668,-2.010846,-2.359748,-4.980507,3
19,16,4.935747,-0.961234,1.450929,-3.116146,-1.962906,-4.47713,3
19,17,2.496884,-1.864074,2.567385,-3.995059,-0.649863,-2.25854,3
19,18,-1.444692,-3.296928,0.131927,-4.482456,0.127842,-0.673833,3
19,19,-1.633905,-2.98145,0.176969,-1.150577,0.223723,0.077238,3
19,20,-1.247192,-1.204067,-0.785077,-0.354229,0.103872,0.338248,3
19,21,0.136463,0.090709,-1.246446,0.191763,-0.43413,0.471417,3
19,22,1.601826,0.266302,-0.423379,-0.181109,-0.689814,0.157139,3
19,23,0.711006,1.087578,-0.069185,0.516694,-0.700467,0.178446,3
19,24,0.769158,1.578993,0.075993,0.761725,-0.399506,-0.053267,3
19,25,0.235791,0.767707,-0.370872,0.596595,-0.143822,-0.308951,3
19,26,-0.220257,-0.395284,-0.372722,0.037287,-0.298298,-0.460763,3
19,27,0.129378,-1.479517,0.313073,-0.303624,-0.330258,-0.548655,3
19,28,-0.447683,-1.896555,-0.030278,-0.498051,-0.157139,-0.514031,3
19,29,0.267005,-2.128366,-0.411036,-0.308951,0.03196,-0.380862,3
20,0,1.169483,-2.465422,-1.620386,-0.609912,-1.299726,0.226387,1
20,1,-2.981651,0.036911,-3.078043,-2.034817,-2.394372,-1.062686,1
20,2,-0.863142,1.036211,-3.257609,-0.886903,-1.901648,-0.870923,1
20,3,-1.265515,1.543453,-2.123333,-0.24503,-1.347667,-1.169221,1
20,4,0.165949,-3.906486,0.639006,-0.098545,-1.249122,-0.553982,1
20,5,-2.363498,-1.756476,0.265104,-0.338248,-0.822982,-0.199753,1
20,6,0.50087,-2.161483,-1.912742,-1.211835,-0.801675,-0.47408,1
20,7,2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,1
20,8,2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,1
20,9,2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,1
20,10,2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,1
20,11,2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,1
20,12,4.52874,-10.483824,-16.846498,4.045663,-13.711041,3.366503,1
20,13,-16.559368,-10.78825,-16.545483,4.804724,-11.532403,-15.117303,1
20,14,-20.565323,-8.042788,-19.874737,-31.369202,12.794842,13.375457,1
20,15,-19.373653,-10.438916,15.489074,-4.317327,-5.66233,5.18825,1
20,16,-11.141921,-0.820937,14.385201,0.063921,0.332922,6.575867,1
20,17,-10.823959,-5.268046,2.720129,-2.186629,-1.057359,5.499864,1
20,18,-2.356648,-7.307313,-5.124414,-1.645964,-1.406261,3.220017,1
20,19,-0.334098,-2.03884,-5.219907,1.289072,-0.002663,0.159802,1
20,20,-4.217116,1.747812,1.714006,0.543328,-0.463427,-2.170649,1
20,21,-5.885456,5.483511,2.286974,2.058787,-2.000193,-1.32636,1
20,22,-1.825683,1.320961,2.312174,-1.853707,-2.780561,-2.551511,1
20,23,-0.333556,5.430409,0.464743,-1.35832,-1.185201,-2.056124,1
20,24,0.323528,3.343731,-1.197844,0.055931,-0.777705,-0.777705,1
20,25,0.43921,-0.775984,-1.505951,0.074574,-0.48207,-1.283746,1
20,26,0.43921,-0.775984,-1.505951,0.074574,-0.48207,-1.283746,1
20,27,1.634135,-0.360688,-0.640901,0.005327,0.037287,-0.165129,1
20,28,1.634135,-0.360688,-0.640901,0.005327,0.037287,-0.165129,1
20,29,1.122059,-1.705643,-0.705085,0.01598,-0.146486,0.327595,1
21,0,-0.000397,2.84201,-1.546084,-0.013317,-0.117188,0.037287,3
21,1,0.130568,1.556507,-7.153379,1.102636,2.117381,2.383719,3
21,2,10.357634,7.40938,-13.723165,-2.596788,6.125757,-1.278419,3
21,3,10.357634,7.40938,-13.723165,-2.596788,6.125757,-1.278419,3
21,4,15.178642,1.479621,-13.312118,-0.87625,2.924383,-16.976337,3
21,5,15.523596,24.163712,-11.763512,22.558765,-13.463348,-2.993631,3
21,6,21.988562,29.082859,5.684142,3.773999,-4.194812,8.15791,3
21,7,16.49007,20.383026,4.961017,0.053267,0.316941,4.554367,3
21,8,6.846842,8.793288,-2.941302,-1.315706,0.953487,-0.561972,3
21,9,8.260171,2.187243,-2.966192,-1.58737,1.142587,-3.635504,3
21,10,8.991825,2.965688,-2.000472,0.133169,1.057359,-5.979271,3
21,11,10.760224,-4.444852,-0.243206,-0.44212,-0.279654,-6.184351,3
21,12,2.959702,-3.579618,-0.080855,-3.478365,0.207743,-2.506234,3
21,13,-1.794188,-6.677363,-1.293381,-2.218589,0.575289,-0.809665,3
21,14,-2.900511,-5.567755,-2.02261,-2.149342,0.593932,0.258347,3
21,15,-0.882783,-4.755206,-3.189942,-1.629984,0.21307,0.636546,3
21,16,-0.241012,-0.349595,-1.935102,-0.029297,-0.660516,0.242367,3
21,17,1.905716,-1.086901,-1.127902,0.058594,-0.612576,-0.095881,3
21,18,3.517488,-3.585278,-3.341322,-0.226387,-0.817655,-0.535338,3
21,19,0.26017,-2.83247,-1.199442,-0.399506,-0.364882,-0.716447,3
21,20,0.783078,-3.645618,-2.433572,-1.025398,-0.087891,-0.420813,3
21,21,1.356141,-4.364193,-2.551379,-0.910873,0.00799,-0.215733,3
21,22,0.736756,-2.499636,-3.293576,-1.376964,0.061258,0.19709,3
21,23,1.716191,-1.067866,-4.371823,-0.711121,0.46609,0.255684,3
21,24,1.716191,-1.067866,-4.371823,-0.711121,0.46609,0.255684,3
21,25,4.096144,-1.099273,-5.449621,-0.356892,0.556645,0.255684,3
21,26,2.067254,1.187753,-3.77339,-0.133169,0.391516,0.551318,3
21,27,2.799843,1.237852,-4.214401,0.22905,0.351565,0.45011,3
21,28,2.799843,1.237852,-4.214401,0.22905,0.351565,0.45011,3
21,29,2.378552,-0.327585,-4.441489,1.376964,-0.375536,0.484734,3
22,0,-0.122927,-1.810176,-0.076794,0.029297,-1.052032,-0.290308,2
22,1,11.050217,-2.197204,-9.035031,2.06944,2.05346,2.91373,2
22,2,15.717435,14.880421,-3.194239,-1.592697,-3.417107,0.878913,2
22,3,16.752665,18.651056,-28.888906,-5.134982,8.301732,-13.418071,2
22,4,16.752665,18.651056,-28.888906,-5.134982,8.301732,-13.418071,2
22,5,14.463378,0.50048,-8.483851,-3.478365,5.806152,-0.013317,2
22,6,9.083973,-0.926794,-12.079208,0.527348,3.893851,0.90821,2
22,7,4.46953,-3.502929,-7.431785,1.645964,1.004091,-0.447447,2
22,8,3.481096,-5.062679,-4.836131,1.962906,-0.854943,-0.889566,2
22,9,4.718735,-8.899397,-3.007239,2.231906,-2.452966,-1.643301,2
22,10,5.430386,-10.29321,-1.550342,2.535531,-3.598216,-1.025398,2
22,11,8.16849,-11.683514,0.567736,3.004284,-4.120237,1.225151,2
22,12,3.797046,-3.049532,8.617531,-0.146486,-3.552939,2.381055,2
22,13,3.095271,0.207991,7.469826,0.996101,-2.293164,1.174547,2
22,14,7.917065,0.496929,4.898327,3.004284,-0.854943,-0.575289,2
22,15,0.296684,5.949159,3.243876,2.695333,-0.580615,0.258347,2
22,16,-2.977538,5.842823,-1.115879,1.009418,0.22106,-0.396843,2
22,17,-0.787537,4.970678,0.645758,-0.130505,-0.577952,-0.367545,2
22,18,-0.646709,8.229724,1.168011,-0.055931,0.151812,-0.242367,2
22,19,-0.11433,8.315744,0.646412,-0.034624,0.157139,-0.20508,2
22,20,-0.607155,8.178635,2.235282,-0.396843,-0.599259,0.066584,2
22,21,2.01423,6.260947,-0.49811,-0.929517,0.412823,0.109198,2
22,22,2.725117,8.482275,0.173604,2.090747,1.118617,0.998765,2
22,23,3.569361,7.740842,-3.620567,0.468754,1.5634,1.451538,2
22,24,7.147584,6.8719,-4.866068,0.783032,1.32636,1.912302,2
22,25,8.138895,8.735958,-2.907304,0.791022,1.704558,1.680588,2
22,26,10.608245,-3.227638,-1.299804,0.902883,1.086656,1.206508,2
22,27,5.130687,-3.733774,-2.864251,-0.966804,-0.178446,1.789786,2
22,28,2.342713,-3.242211,-1.472632,1.58737,-0.575289,1.851044,2
22,29,0.979984,-8.062414,-1.419975,0.615239,-0.346238,0.455437,2
